obs_id	nct	om_index	results_group_id	in_integrated_552	coverage_state	cohort_key	n_observations_in_cohort_set	encoding_identity_status	semantic_duplication_status	distinction_basis	unresolved_states_v2	denominator_state	denominator_value_participants	reporting_status_state	usable_for_proportion_at_b_scope	unusable_reason	cross_observation_disjointness_state
NCT02829723#om14#OG020	NCT02829723	14	OG020	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 450 mg 4d on/10d off qd + pdr001 400 mg q4w	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	6	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om14#OG021	NCT02829723	14	OG021	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 700 mg 4d on/10d off qd + pdr001 400 mg q4w	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	4	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om14#OG022	NCT02829723	14	OG022	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 1200 mg 4d on/10d off qd + pdr001 400 mg q4w	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	3	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om14#OG023	NCT02829723	14	OG023	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 600 mg q1w bid + pdr001 400 mg q4w	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	6	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om14#OG024	NCT02829723	14	OG024	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 800 mg q1w bid + pdr001 400 mg q4w	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	3	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om15#OG008	NCT02829723	15	OG008	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 600 mg 4d on/10d off qd	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	1	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om15#OG010	NCT02829723	15	OG010	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 1200 mg 4d on/10d off qd	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	3	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om15#OG012	NCT02829723	15	OG012	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 600 mg q1w bid	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	4	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om15#OG013	NCT02829723	15	OG013	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 600 mg 4d on/10d off bid	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	3	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om15#OG019	NCT02829723	15	OG019	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 300 mg 4d on/10d off qd + pdr001 400 mg q4w	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	1	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om15#OG020	NCT02829723	15	OG020	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 450 mg 4d on/10d off qd + pdr001 400 mg q4w	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	5	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om15#OG024	NCT02829723	15	OG024	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 800 mg q1w bid + pdr001 400 mg q4w	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	2	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om15#OG025	NCT02829723	15	OG025	yes	COVERED_BY_A_AND_C	NCT02829723||phase ii: blz945 1200 mg 4d on/10d off qd	4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	22	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om15#OG026	NCT02829723	15	OG026	yes	COVERED_BY_A_AND_C	NCT02829723||phase ii: blz945 700 mg 4d on/10d off qd + pdr001 400 mg q4w	4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	21	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om16#OG010	NCT02829723	16	OG010	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 1200 mg 4d on/10d off qd	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	3	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om16#OG012	NCT02829723	16	OG012	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 600 mg q1w bid	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	4	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om16#OG013	NCT02829723	16	OG013	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 600 mg 4d on/10d off bid	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	3	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om16#OG019	NCT02829723	16	OG019	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 300 mg 4d on/10d off qd + pdr001 400 mg q4w	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	1	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om16#OG020	NCT02829723	16	OG020	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 450 mg 4d on/10d off qd + pdr001 400 mg q4w	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	5	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om16#OG025	NCT02829723	16	OG025	yes	COVERED_BY_A_AND_C	NCT02829723||phase ii: blz945 1200 mg 4d on/10d off qd	4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	22	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om16#OG026	NCT02829723	16	OG026	yes	COVERED_BY_A_AND_C	NCT02829723||phase ii: blz945 700 mg 4d on/10d off qd + pdr001 400 mg q4w	4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	21	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02829723#om17#OG021	NCT02829723	17	OG021	yes	COVERED_BY_A_AND_C	NCT02829723||phase i: blz945 700 mg 4d on/10d off qd + pdr001 400 mg q4w	13	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	2	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02212015#om6#OG000	NCT02212015	6	OG000	yes	COVERED_BY_A_AND_C	NCT02212015||pazopanib + paclitaxel	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	TEXT_DERIVED_ONLY	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	PRESENT	26	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02212015#om7#OG000	NCT02212015	7	OG000	yes	COVERED_BY_A_AND_C	NCT02212015||pazopanib + paclitaxel	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	TEXT_DERIVED_ONLY	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	PRESENT	26	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02212015#om8#OG000	NCT02212015	8	OG000	yes	COVERED_BY_A_AND_C	NCT02212015||pazopanib + paclitaxel	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	TEXT_DERIVED_ONLY	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	PRESENT	26	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02879162#om0#OG000	NCT02879162	0	OG000	yes	COVERED_BY_A_AND_C	NCT02879162||durvalumab + tremelimumab	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	136	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03122548#om0#OG000	NCT03122548	0	OG000	yes	COVERED_BY_A_AND_C	NCT03122548||crs-207 + pembrolizumab	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	3	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02277093#om2#OG000	NCT02277093	2	OG000	yes	COVERED_BY_A_AND_C	NCT02277093||pacritinib	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	11	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03225105#om6#OG000	NCT03225105	6	OG000	yes	COVERED_BY_A_AND_C	NCT03225105||m3541 50 mg + rt	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	3	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03225105#om6#OG001	NCT03225105	6	OG001	yes	COVERED_BY_A_AND_C	NCT03225105||m3541 100 mg + rt	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	4	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03225105#om6#OG002	NCT03225105	6	OG002	yes	COVERED_BY_A_AND_C	NCT03225105||m3541 200 mg + rt	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	5	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03225105#om6#OG003	NCT03225105	6	OG003	yes	COVERED_BY_A_AND_C	NCT03225105||m3541 300 mg + rt	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	3	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02083653#om1#OG000	NCT02083653	1	OG000	yes	COVERED_BY_A_AND_C	NCT02083653||arm a: sym004 (12 mg/kg)	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	83	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02083653#om1#OG001	NCT02083653	1	OG001	yes	COVERED_BY_A_AND_C	NCT02083653||arm b: sym004 (9/6 mg/kg)	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	86	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02083653#om1#OG002	NCT02083653	1	OG002	yes	COVERED_BY_A_AND_C	NCT02083653||arm c: investigator's choice	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	85	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02994953#om5#OG000	NCT02994953	5	OG000	yes	COVERED_BY_A_AND_C	NCT02994953||part b cohort 1: uc cohort stage 1 combination therapy (experimental)	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	16	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
